App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Driving Suv Toyota Car Simulator,FAMILY,3.7,187,55296.0,10000,Free,0.0,Everyone,Simulation,"November 12, 2017",1,4.0 and up
Navy Gunner Shoot War 3D,GAME,4.0,103199,45056.0,10000000,Free,0.0,Teen,Action,"August 2, 2018",1.0.7.8,4.2 and up
Drift Legends,GAME,4.2,33788,27648.0,1000000,Free,0.0,Everyone,Racing,"March 29, 2018",1.8.5,4.1 and up
FK (FlightKid),GAME,4.193338315362443,2,22528.0,10,Free,0.0,Everyone,Action,"March 3, 2016",1.0,4.0 and up
FK Sūduva Marijampolė,SPORTS,4.193338315362443,2,26624.0,10,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up
Fairy Kingdom: World of Magic and Farming,FAMILY,4.4,129542,64512.0,1000000,Free,0.0,Everyone,Strategy;Creativity,"July 23, 2018",2.4.9,4.0.3 and up
FK Željezničar,SPORTS,4.9,1420,20480.0,10000,Free,0.0,Everyone,Sports,"July 12, 2018",2.5.0,4.2 and up
FK Oleksandria,SPORTS,4.193338315362443,0,26624.0,10,Free,0.0,Everyone,Sports,"February 14, 2018",1.0,4.1 and up
FK Sileks,SPORTS,4.193338315362443,0,26624.0,1,Free,0.0,Everyone,Sports,"March 18, 2018",1.0,4.1 and up
Kernel Manager for Franco Kernel ✨,TOOLS,4.8,12700,10240.0,100000,Paid,3.49,Everyone,Tools,"August 3, 2018",3.2.5,5.0 and up
FK Sloboda Tuzla,SPORTS,4.193338315362443,0,26624.0,10,Free,0.0,Everyone,Sports,"February 20, 2018",1.0,4.1 and up
FK Jelgava,SPORTS,4.193338315362443,0,26624.0,5,Free,0.0,Everyone,Sports,"February 22, 2018",1.0,4.1 and up
FK Vojvodina,SPORTS,4.193338315362443,5,26624.0,50,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
FK Liepaja,SPORTS,4.193338315362443,4,26624.0,100,Free,0.0,Everyone,Sports,"March 17, 2018",1.0,4.1 and up
FK Teplice,SPORTS,4.193338315362443,2,26624.0,50,Free,0.0,Everyone,Sports,"March 1, 2018",1.0,4.1 and up
FK Sarajevo,SPORTS,4.193338315362443,6,26624.0,100,Free,0.0,Everyone,Sports,"March 2, 2018",1.0,4.1 and up
FK Vardar,SPORTS,4.193338315362443,2,26624.0,10,Free,0.0,Everyone,Sports,"February 20, 2018",1.0,4.1 and up
FK Bregalnica Štip,SPORTS,4.193338315362443,0,26624.0,1,Free,0.0,Everyone,Sports,"February 24, 2018",1.0,4.1 and up
FK Mladost Lucani,SPORTS,4.193338315362443,0,26624.0,5,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
FK Radnicki Nis,SPORTS,4.193338315362443,1,26624.0,50,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
FK Dukla Prague,SPORTS,4.193338315362443,0,26624.0,10,Free,0.0,Everyone,Sports,"February 28, 2018",1.0,4.1 and up
FK Rad,SPORTS,4.193338315362443,1,26624.0,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
FK Jablonec,SPORTS,4.193338315362443,2,26624.0,50,Free,0.0,Everyone,Sports,"February 27, 2018",1.0,4.1 and up
FK Senica,SPORTS,4.193338315362443,0,13312.0,10,Free,0.0,Everyone,Sports,"August 24, 2017",14,4.1 and up
FK Vozdovac,SPORTS,4.193338315362443,1,26624.0,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
Toy Truck Rally 3D,GAME,4.0,301895,25600.0,50000000,Free,0.0,Everyone,Racing,"May 23, 2018",1.4.4,4.1 and up
FK Mladá Boleslav,SPORTS,4.193338315362443,0,26624.0,10,Free,0.0,Everyone,Sports,"March 18, 2018",2.0,4.1 and up
FK Macva Sabac,SPORTS,4.193338315362443,3,26624.0,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
FK Crvena zvezda,SPORTS,4.9,1211,15360.0,10000,Free,0.0,Everyone,Sports,"January 22, 2018",1.0.1,4.4 and up
FK Events,PRODUCTIVITY,4.193338315362443,0,18432.0,5,Free,0.0,Teen,Productivity,"June 27, 2018",7.17.2.1,5.0 and up
PRO MX MOTOCROSS 2,GAME,3.8,25275,21504.0,5000000,Free,0.0,Everyone,Racing,"August 11, 2017",1.10,2.3 and up
FK Jonava,SPORTS,4.193338315362443,1,26624.0,5,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up
FK Željezničar Izzy,FAMILY,4.9,119,17408.0,1000,Free,0.0,Everyone,Entertainment,"November 18, 2016",1.0,4.4 and up
FK Čukarički,SPORTS,4.193338315362443,0,26624.0,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
Austria Wien FK - Fussball - Inoffizielle App,SPORTS,4.193338315362443,2,12288.0,100,Free,0.0,Everyone,Sports,"July 27, 2018",1.0.4,4.1 and up
FK Železiarne Podbrezová,SPORTS,4.193338315362443,0,26624.0,5,Free,0.0,Everyone,Sports,"April 23, 2018",1.0,4.1 and up
FK Viktoria Žižkov,SPORTS,4.193338315362443,0,26624.0,10,Free,0.0,Everyone,Sports,"February 27, 2018",1.0,4.1 and up
FK Zemun,SPORTS,4.193338315362443,3,26624.0,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
FK Atlantas,SPORTS,1.5,2,26624.0,5,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up
FK Spartak Subotica,SPORTS,4.193338315362443,0,26624.0,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up
FK Fotbal Třinec,SPORTS,4.193338315362443,0,27648.0,10,Free,0.0,Everyone,Sports,"March 18, 2018",1.0,4.1 and up
FK Crvena Zvezda Izzy,TOOLS,4.8,1456,15360.0,50000,Free,0.0,Everyone,Tools,"November 14, 2016",1.2,4.4 and up
FK Utenis Utena,SPORTS,4.193338315362443,0,26624.0,5,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up
Crazy Freekick,SPORTS,3.9,47688,17408.0,5000000,Free,0.0,Everyone,Sports,"May 18, 2016",1.0.15,2.3 and up
FL State Parks Guide,TRAVEL_AND_LOCAL,3.7,871,46080.0,100000,Free,0.0,Everyone,Travel & Local,"October 27, 2017",5.29.23 Domain 253,4.4 and up
FL SW Fishing Regulations,SPORTS,4.6,60,24576.0,1000,Paid,1.99,Everyone,Sports,"March 7, 2014",1.03,2.2 and up
Permit Test FL Florida DHSMV,FAMILY,4.7,246,11264.0,10000,Free,0.0,Everyone,Education,"October 12, 2017",2.9.0,4.1 and up
Florida DMV Permit Test -Fl,FAMILY,4.3,87,30720.0,10000,Free,0.0,Everyone,Education,"February 15, 2018",6.0.3,4.4 and up
Check Lottery Tickets - Florida,FAMILY,2.0,27,31744.0,5000,Free,0.0,Teen,Entertainment,"October 17, 2017",2.1,4.0.3 and up
Fish|Hunt FL,LIFESTYLE,3.6,853,34816.0,100000,Free,0.0,Everyone,Lifestyle,"March 22, 2018",3.2.0,4.1 and up
Florida Storms,WEATHER,3.8,116,36864.0,10000,Free,0.0,Everyone,Weather,"December 26, 2017",2.0.11,4.4 and up
FL Racing Manager 2018 Lite,SPORTS,4.0,1338,15360.0,100000,Free,0.0,Everyone,Sports,"March 17, 2018",1.18,3.0 and up
FL House,PRODUCTIVITY,4.4,29,33115.87969653179,1000,Free,0.0,Everyone,Productivity,"November 22, 2016",1.6.7,Varies with device
FL Racing Manager 2015 Pro,SPORTS,4.4,656,22528.0,5000,Paid,0.99,Everyone,Sports,"March 12, 2016",0.858,3.0 and up
Florida Travel Guide,TRAVEL_AND_LOCAL,3.8,11,88064.0,1000,Free,0.0,Everyone,Travel & Local,"July 11, 2018",6.8.2,4.1 and up
The Florida Trail Guide,TRAVEL_AND_LOCAL,4.3,100,13312.0,5000,Free,0.0,Everyone,Travel & Local,"April 1, 2017",6.0.18,4.1 and up
Florida - Pocket Brainbook,BOOKS_AND_REFERENCE,4.6,7,12288.0,1000,Free,0.0,Everyone,Books & Reference,"March 19, 2018",1.0.9,4.4 and up
Lottery Ticket Checker - Florida Results & Lotto,TOOLS,1.0,3,41984.0,500,Free,0.0,Everyone,Tools,"December 12, 2017",1.0,4.2 and up
FL Racing Manager 2018 Pro,SPORTS,4.3,340,15360.0,5000,Paid,1.99,Everyone,Sports,"March 17, 2018",1.18,3.0 and up
Florida Driver License Test,FAMILY,4.5,65,470.0,5000,Free,0.0,Everyone,Education,"January 30, 2016",2.0,2.1 and up
Florida Cooling Supply HVAC,PRODUCTIVITY,4.2,6,44032.0,500,Free,0.0,Everyone,Productivity,"July 27, 2018",8.1.10.41,4.4 and up
Restaurant Inspections - FL,HEALTH_AND_FITNESS,3.5,143,226.0,10000,Free,0.0,Everyone,Health & Fitness,"June 12, 2013",1.1,2.2 and up
Florida Keys,TRAVEL_AND_LOCAL,4.2,92,20480.0,10000,Free,0.0,Everyone,Travel & Local,"April 6, 2017",4.1,4.0.3 and up
South Florida AA Meetings,LIFESTYLE,5.0,10,21504.0,1000,Free,0.0,Everyone,Lifestyle,"May 24, 2018",2.18,4.1 and up
Florida Travel Guide - TOURIAS,TRAVEL_AND_LOCAL,3.8,80,37888.0,10000,Free,0.0,Everyone,Travel & Local,"July 30, 2018",3.21,4.0 and up
Florida State Gameday,SPORTS,4.7,1566,26624.0,50000,Free,0.0,Everyone,Sports,"July 13, 2018",9.19.2,4.1 and up
Fort Myers FL,PRODUCTIVITY,4.193338315362443,0,22528.0,100,Free,0.0,Everyone,Productivity,"September 17, 2015",2.4.0,4.1 and up
"Trinity Church Deltona, FL",LIFESTYLE,5.0,33,28672.0,500,Free,0.0,Everyone,Lifestyle,"May 7, 2018",1.9.0.0,2.3.3 and up
Jax Sheriff (FL),LIFESTYLE,4.2,53,16384.0,5000,Free,0.0,Everyone,Lifestyle,"June 25, 2018",2.0.1,4.1 and up
Hidden Object Florida Vacation Adventure Fun Game,FAMILY,3.7,126,46080.0,10000,Free,0.0,Everyone,Casual,"June 18, 2018",1.4,4.0.3 and up
WFLA News Channel 8 - Tampa FL,NEWS_AND_MAGAZINES,3.8,133,14336.0,10000,Free,0.0,Everyone,News & Magazines,"July 18, 2018",v4.30.0.8,5.0 and up
Florida Beach Wallpapers HD,TRAVEL_AND_LOCAL,5.0,3,12288.0,100,Free,0.0,Everyone,Travel & Local,"December 30, 2015",1.8.1,4.1 and up
MY GULFPORT FL,PRODUCTIVITY,4.193338315362443,0,50176.0,50,Free,0.0,Everyone,Productivity,"May 18, 2018",17.4,4.1 and up
My MLS App,LIFESTYLE,4.1,1213,13312.0,100000,Free,0.0,Everyone,Lifestyle,"June 4, 2018",2.8.4,4.0.3 and up
WSVN • South Florida's Source for Weather,WEATHER,4.193338315362443,7,28672.0,1000,Free,0.0,Everyone,Weather,"June 21, 2018",4.6.1404,4.4 and up
PriorityONE Credit Union of Fl,FINANCE,4.7,178,12288.0,1000,Free,0.0,Everyone,Finance,"June 12, 2018",5.9.1.0,5.0 and up
Florida Wildflowers,FAMILY,5.0,5,70656.0,1000,Free,0.0,Everyone,Education,"July 10, 2017",1.5,4.1 and up
Florida Blue,HEALTH_AND_FITNESS,3.2,499,34816.0,100000,Free,0.0,Everyone,Health & Fitness,"July 10, 2018",4.2.1,7.0 and up
Florida Map offline,TRAVEL_AND_LOCAL,4.6,8,18432.0,1000,Free,0.0,Everyone,Travel & Local,"June 22, 2018",1.73,4.3 and up
FRONTLINE COMMANDO,GAME,4.4,1351833,12288.0,10000000,Free,0.0,Teen,Action,"October 28, 2013",3.0.3,2.1 and up
Gainesville Florida Police Department,LIFESTYLE,4.8,4,15360.0,500,Free,0.0,Everyone,Lifestyle,"November 22, 2017",1.1,4.1 and up
Florida Today,NEWS_AND_MAGAZINES,3.3,202,38912.0,10000,Free,0.0,Everyone 10+,News & Magazines,"June 20, 2018",5.9.5,5.0 and up
Florida HSMV Driver License,FAMILY,3.9,14,11264.0,1000,Free,0.0,Everyone,Education,"January 13, 2015",1.3,4.0 and up
WSVN - 7 News Miami,NEWS_AND_MAGAZINES,4.5,3320,14336.0,100000,Free,0.0,Everyone,News & Magazines,"August 3, 2018",v4.30.0.9,5.0 and up
WICShopper,SHOPPING,3.9,3023,33115.87969653179,500000,Free,0.0,Everyone,Shopping,"July 26, 2018",Varies with device,Varies with device
First Federal Bank of Florida,FINANCE,4.3,133,30720.0,10000,Free,0.0,Everyone,Finance,"May 23, 2018",18.1.79,5.0 and up
South Florida MLS,LIFESTYLE,4.4,133,13312.0,10000,Free,0.0,Everyone,Lifestyle,"June 2, 2018",2.8.4,4.0.3 and up
Football Manager Mobile 2018,SPORTS,3.9,11460,33115.87969653179,100000,Paid,8.99,Everyone,Sports,"June 27, 2018",Varies with device,4.1 and up
Podcast App: Free & Offline Podcasts by Player FM,NEWS_AND_MAGAZINES,4.6,66407,19456.0,1000000,Free,0.0,Teen,News & Magazines,"July 25, 2018",4.1.0.72,4.0 and up
Motorola FM Radio,VIDEO_PLAYERS,3.9,54815,33115.87969653179,100000000,Free,0.0,Everyone,Video Players & Editors,"May 2, 2018",Varies with device,Varies with device
FN Cam,PHOTOGRAPHY,3.4,181,10240.0,10000,Free,0.0,Everyone,Photography,"January 13, 2016",1.1.5,4.0.3 and up
How it Works: FN SCAR assault rifle,FAMILY,4.6,44,46080.0,10000,Free,0.0,Everyone,Casual,"January 9, 2018",2.1.9f7,4.0.3 and up
FN pistol model 1903 explained,BOOKS_AND_REFERENCE,4.193338315362443,1,19456.0,10,Paid,6.49,Everyone,Books & Reference,"September 5, 2015",Android 3.0 - 2015,1.6 and up
Wallpapers FN Herstal FNP 9,PERSONALIZATION,4.193338315362443,0,11264.0,1,Free,0.0,Teen,Personalization,"April 12, 2018",1.0,4.1 and up
Ninja FN Button,FAMILY,4.8,12,12288.0,1000,Free,0.0,Teen,Entertainment,"July 4, 2018",1.1,4.0 and up
Wallpapers FN F2000,PERSONALIZATION,4.193338315362443,0,11264.0,5,Free,0.0,Teen,Personalization,"April 16, 2018",1.0,4.1 and up
Wallpapers FN Five seven,PERSONALIZATION,4.193338315362443,0,13312.0,10,Free,0.0,Teen,Personalization,"April 18, 2018",1.0,4.1 and up
Wallpapers FN FAL Light Automatic Rifle,PERSONALIZATION,4.193338315362443,0,14336.0,10,Free,0.0,Teen,Personalization,"April 17, 2018",1.0,4.1 and up
F N Bail Bonds,LIFESTYLE,3.8,4,14336.0,500,Free,0.0,Everyone,Lifestyle,"January 6, 2017",1.4,4.0.3 and up
Bullet - FN Theme,PERSONALIZATION,3.8,143,240.0,5000,Free,0.0,Everyone,Personalization,"July 31, 2013",1.0,2.2 and up
Gun Builder ELITE,GAME,4.1,88941,34816.0,1000000,Free,0.0,Teen,Action,"July 26, 2016",3.1.7,4.0 and up
Magnum 3.0 Gun Custom SImulator,GAME,4.5,16815,60416.0,1000000,Free,0.0,Teen,Action,"August 4, 2018",1.0404,4.0.3 and up
Circle Colors Pack-FN Theme,PERSONALIZATION,4.2,6,89.0,50,Paid,0.99,Everyone,Personalization,"August 9, 2013",1.0,2.2 and up
Pint - FN Theme,PERSONALIZATION,2.5,6,234.0,100,Free,0.0,Everyone,Personalization,"August 10, 2013",1.0,2.2 and up
HAL-9000 - FN Theme,PERSONALIZATION,3.5,159,257.0,10000,Free,0.0,Everyone,Personalization,"August 16, 2013",1.0,2.2 and up
Solitaire+,GAME,4.6,11235,33115.87969653179,100000,Paid,2.99,Everyone,Card,"July 30, 2018",Varies with device,Varies with device
Future Cloud,PRODUCTIVITY,4.6,1075,33115.87969653179,100000,Free,0.0,Everyone,Productivity,"January 22, 2018",Varies with device,4.4 and up
Fruit Ninja Classic,GAME,4.3,85468,36864.0,1000000,Paid,0.99,Everyone,Arcade,"June 8, 2018",2.4.1.485300,4.0.3 and up
Hunting Safari 3D,SPORTS,4.2,36183,20480.0,5000000,Free,0.0,Teen,Sports,"January 20, 2018",1.4,2.1 and up
Gun Club Armory,GAME,4.2,55014,28672.0,1000000,Free,0.0,Teen,Action,"December 4, 2017",1.2.6,4.1 and up
Armed Cam Gun Pack,GAME,4.2,1012,51200.0,10000,Free,0.0,Teen,Action,"January 18, 2015",1.0.2,3.0 and up
Zombie Defense,FAMILY,4.3,275048,41984.0,10000000,Free,0.0,Teen,Strategy,"June 22, 2018",12.2,2.3 and up
Fo File Manager,TOOLS,4.5,1916,364.0,100000,Free,0.0,Everyone,Tools,"December 31, 2015",1.8.8,2.1 and up
FO Bixby,PERSONALIZATION,5.0,5,861.0,100,Paid,0.99,Everyone,Personalization,"April 25, 2018",0.2,7.0 and up
MARKET FO,COMMUNICATION,4.193338315362443,0,15360.0,100,Free,0.0,Everyone,Communication,"November 30, 2017",1.0,4.1 and up
FO OP St-Nazaire,COMMUNICATION,4.193338315362443,1,17408.0,100,Free,0.0,Everyone,Communication,"December 19, 2017",1.0,4.1 and up
FO SODEXO,COMMUNICATION,4.193338315362443,0,16384.0,100,Free,0.0,Everyone,Communication,"March 13, 2018",1.0,4.1 and up
FO RCBT,COMMUNICATION,4.193338315362443,5,15360.0,100,Free,0.0,Everyone,Communication,"November 15, 2017",1.0,4.1 and up
FO Interim,COMMUNICATION,4.193338315362443,1,11264.0,100,Free,0.0,Everyone,Communication,"March 14, 2017",1.0,4.1 and up
Mu.F.O.,GAME,5.0,2,16384.0,1,Paid,0.99,Everyone,Arcade,"March 3, 2017",1.0,2.3 and up
FO PSA Sept-Fons,COMMUNICATION,4.193338315362443,2,15360.0,100,Free,0.0,Everyone,Communication,"March 22, 2018",1.0,4.1 and up
FO BOULANGER,FINANCE,4.193338315362443,10,19456.0,50,Free,0.0,Everyone,Finance,"May 15, 2018",1.0,4.4 and up
FO AIRBUS TLSE,COMMUNICATION,4.193338315362443,4,16384.0,1000,Free,0.0,Everyone,Communication,"January 25, 2018",1.1,4.1 and up
Fo Fo Fish,GAME,3.4,5,21504.0,50,Free,0.0,Everyone,Arcade,"August 25, 2015",1.0,2.3 and up
FO STELIA Méaulte,COMMUNICATION,4.193338315362443,2,18432.0,100,Free,0.0,Everyone,Communication,"December 19, 2017",1.1,4.1 and up
Photo Editor Collage Maker Pro,PHOTOGRAPHY,4.5,1519671,33115.87969653179,100000000,Free,0.0,Everyone,Photography,"February 1, 2018",Varies with device,Varies with device
FO AIRBUS Nantes,COMMUNICATION,4.193338315362443,0,17408.0,100,Free,0.0,Everyone,Communication,"December 14, 2017",1.0,4.1 and up
4x4 Jeep Racer,GAME,4.1,7279,55296.0,1000000,Free,0.0,Everyone,Racing,"March 9, 2018",1.5,4.0 and up
Lalafo Pulsuz Elanlar,SHOPPING,4.4,61392,33115.87969653179,1000000,Free,0.0,Everyone,Shopping,"August 8, 2018",Varies with device,Varies with device
My Earthquake Alerts - US & Worldwide Earthquakes,WEATHER,4.4,3471,33115.87969653179,100000,Free,0.0,Everyone,Weather,"July 24, 2018",Varies with device,Varies with device
Free Slideshow Maker & Video Editor,PHOTOGRAPHY,4.2,162564,11264.0,10000000,Free,0.0,Everyone,Photography,"August 5, 2018",5.2,4.0 and up
Frontline Terrorist Battle Shoot: Free FPS Shooter,GAME,4.2,9183,50176.0,1000000,Free,0.0,Mature 17+,Action,"June 22, 2018",1.1,4.4 and up
BankNordik,FINANCE,3.9,28,15360.0,5000,Free,0.0,Everyone,Finance,"August 8, 2018",7.3.2,5.0 and up
Sona - Nær við allastaðni,LIFESTYLE,4.2,31,25600.0,1000,Free,0.0,Everyone,Lifestyle,"August 2, 2018",1.6.3,4.4 and up
Mad Dash Fo' Cash,GAME,5.0,14,16384.0,100,Free,0.0,Everyone,Arcade,"June 19, 2017",2.5a,4.1 and up
Launcher Theme for LG K10 2018,PERSONALIZATION,4.0,649,11264.0,100000,Free,0.0,Everyone,Personalization,"March 30, 2017",1.0,2.3.3 and up
Mobile Kick,SPORTS,4.3,111809,40960.0,10000000,Free,0.0,Everyone,Sports,"February 7, 2018",1.0.21,4.1 and up
Posta App,MAPS_AND_NAVIGATION,3.6,8,33115.87969653179,1000,Free,0.0,Everyone,Maps & Navigation,"September 27, 2017",Varies with device,4.4 and up
Thumbnail Maker,PHOTOGRAPHY,4.4,26252,24576.0,1000000,Free,0.0,Everyone,Photography,"May 26, 2018",1.7,4.2 and up
Fon WiFi App – WiFi Connect,TOOLS,4.1,222,16384.0,50000,Free,0.0,Everyone,Tools,"July 26, 2018",2.2.4,4.4 and up
FP Notebook,MEDICAL,4.5,410,61440.0,50000,Free,0.0,Everyone,Medical,"March 24, 2018",2.1.0.372,4.4 and up
FeaturePoints: Free Gift Cards,FAMILY,3.9,121321,47104.0,5000000,Free,0.0,Everyone,Entertainment,"October 22, 2016",8.7,4.0.3 and up
Draw with FP sDraw,TOOLS,4.3,3268,467.0,100000,Free,0.0,Everyone,Tools,"December 16, 2017",6.6,2.0 and up
FP Connect,COMMUNICATION,4.193338315362443,0,22528.0,100,Free,0.0,Teen,Communication,"December 15, 2017",3.15.1,4.1 and up
FP VoiceBot,FAMILY,4.193338315362443,17,157.0,100,Paid,0.99,Mature 17+,Entertainment,"November 25, 2015",1.2,2.1 and up
FP Legacy,MAPS_AND_NAVIGATION,4.0,3,45056.0,1000,Free,0.0,Everyone,Maps & Navigation,"July 2, 2018",3.4.0,4.0 and up
Race Manager FP,GAME,3.8,196,11264.0,5000,Free,0.0,Everyone,Racing,"November 3, 2014",2.1,2.2 and up
FreedomPop Messaging Phone/SIM,COMMUNICATION,3.6,9894,39936.0,500000,Free,0.0,Everyone,Communication,"July 26, 2018",23.01.1265.0712,4.1 and up
FP Opgaver,TOOLS,4.193338315362443,9,62464.0,1000,Free,0.0,Everyone,Tools,"May 31, 2018",1.9,4.0.3 and up
FP Runner,GAME,3.7,38,29696.0,1000,Free,0.0,Everyone,Arcade,"June 29, 2016",1.12,3.1 and up
FP Market,FAMILY,4.193338315362443,24,44.0,1000,Free,0.0,Everyone,Education,"June 17, 2012",1.0,1.6 and up
FP FCU,FINANCE,3.6,48,26624.0,5000,Free,0.0,Everyone,Finance,"April 5, 2018",4.6.71,4.0.3 and up
Slickdeals: Coupons & Shopping,SHOPPING,4.5,33599,12288.0,1000000,Free,0.0,Everyone,Shopping,"July 30, 2018",3.9,4.4 and up
Hondata Mobile,MAPS_AND_NAVIGATION,4.3,334,676.0,10000,Free,0.0,Everyone,Maps & Navigation,"August 23, 2016",1.3,2.3.3 and up
Fisher-Price® Smart Connect™,TOOLS,2.7,422,73728.0,50000,Free,0.0,Everyone,Tools,"February 23, 2018",2.4.1,4.4 and up
FP NFC Rewrite,TOOLS,4.193338315362443,17,67.0,1000,Free,0.0,Everyone,Tools,"January 29, 2016",1.1,4.0 and up
The FP Shield,NEWS_AND_MAGAZINES,4.193338315362443,0,11264.0,10,Free,0.0,Everyone,News & Magazines,"February 1, 2018",1.1.0,4.4 and up
FP Разбитый дисплей,FAMILY,4.5,922,552.0,50000,Free,0.0,Everyone,Entertainment,"September 20, 2014",1.1,1.6 and up
FP Transportation,AUTO_AND_VEHICLES,4.193338315362443,1,885.0,1,Free,0.0,Everyone,Auto & Vehicles,"March 9, 2018",10.0.0,4.0 and up
Chat For Strangers - Video Chat,SOCIAL,3.4,622,33115.87969653179,100000,Free,0.0,Mature 17+,Social,"May 23, 2018",Varies with device,Varies with device
NFP 2018,EVENTS,4.8,8,16384.0,500,Free,0.0,Everyone,Events,"January 9, 2018",1.0.3,4.2 and up
AAFP,MEDICAL,3.8,63,24576.0,10000,Free,0.0,Everyone,Medical,"June 22, 2018",2.3.1,5.0 and up
FQ Magazine,LIFESTYLE,4.193338315362443,1,12288.0,100,Free,0.0,Everyone,Lifestyle,"December 12, 2016",1.0,4.1 and up
Modern Counter Terrorist FPS Shoot,GAME,4.0,795,41984.0,100000,Free,0.0,Teen,Action,"August 29, 2017",1.2,2.3 and up
Miss FQ,NEWS_AND_MAGAZINES,4.193338315362443,0,36864.0,10,Free,0.0,Everyone,News & Magazines,"April 5, 2018",3.8,4.4 and up
Monster Ride Pro,GAME,5.0,1,24576.0,10,Free,0.0,Everyone,Racing,"March 5, 2018",2.0,2.3 and up
Union League,FAMILY,4.0,939,38912.0,10000,Free,0.0,Everyone,Role Playing,"June 8, 2018",1.0.0.96,4.1 and up
Fortune Quest: Savior,FAMILY,3.6,135,76800.0,10000,Free,0.0,Everyone 10+,Role Playing,"June 1, 2018",1.022,4.4 and up
Modern Counter 3: FPS Multiplayers battlegro 3,FAMILY,4.1,17,51200.0,1000,Free,0.0,Everyone,Strategy,"March 16, 2018",15,4.1 and up
Modern Strike Online,GAME,4.3,834117,45056.0,10000000,Free,0.0,Teen,Action,"July 30, 2018",1.25.4,4.1 and up
Trine 2: Complete Story,GAME,3.8,252,11264.0,10000,Paid,16.99,Teen,Action,"February 27, 2015",2.22,5.0 and up
Modern Counter Terror Attack – Shooting Game,GAME,4.2,340,73728.0,50000,Free,0.0,Mature 17+,Action,"October 27, 2017",1.0,4.1 and up
Big Hunter,GAME,4.3,245455,86016.0,10000000,Free,0.0,Everyone 10+,Action,"May 31, 2018",2.8.6,4.0 and up
Modern Counter Global Strike 3D,GAME,4.1,297,49152.0,50000,Free,0.0,Teen,Action,"March 28, 2018",1.2,4.1 and up
Fountain Live Wallpaper HD – Dubai Wallpaper 3D,PERSONALIZATION,4.193338315362443,1,20480.0,500,Free,0.0,Everyone,Personalization,"April 13, 2018",1.0,4.1 and up
Modern Counter Global Strike 3D V2,GAME,4.0,368,49152.0,50000,Free,0.0,Everyone 10+,Action,"March 28, 2018",1.7,4.1 and up
HipChat - beta version,COMMUNICATION,4.1,1035,20480.0,50000,Free,0.0,Everyone,Communication,"August 7, 2018",3.20.001,4.1 and up
Winter Wonderland,GAME,4.0,1287,38912.0,50000,Free,0.0,Everyone,Word,"December 18, 2013",1.0,2.2 and up
Soccer Clubs Logo Quiz,GAME,4.2,21661,16384.0,1000000,Free,0.0,Everyone,Trivia,"May 24, 2018",1.3.81,4.0 and up
Sid Story,GAME,4.4,28510,79872.0,500000,Free,0.0,Teen,Card,"August 1, 2018",2.6.6,4.0.3 and up
Fuel Rewards® program,LIFESTYLE,4.6,32433,47104.0,1000000,Free,0.0,Everyone,Lifestyle,"June 26, 2018",2.9.1,5.0 and up
Word Search Tab 1 FR,FAMILY,4.193338315362443,0,1020.0,50,Paid,1.04,Everyone,Puzzle,"February 6, 2012",1.1,3.0 and up
FR Roster,TOOLS,4.1,174,12288.0,5000,Free,0.0,Everyone,Tools,"July 30, 2018",6.04,4.4 and up
Fr Ignacio Outreach,FAMILY,4.9,52,19456.0,1000,Free,0.0,Everyone,Education,"January 19, 2018",1.0,4.4 and up
FR: My Famous Lover,FAMILY,4.0,185,28672.0,10000,Free,0.0,Teen,Entertainment,"August 6, 2015",1.3.0,3.0 and up
Fatal Raid - No.1 Mobile FPS,GAME,4.3,56496,82944.0,1000000,Free,0.0,Teen,Action,"August 7, 2018",1.5.447,4.0 and up
